dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1759571220000,0.2237,4.9213,0,0,1,352,59.4,71,49.99,59.4,29.95,30.0466,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 02:47:00-07:00
1759570320000,0.0,1.1185,0,0,1,180,59.7,71,50.28,59.7,29.96,30.0566,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,4.31,,2025-10-04 02:32:00-07:00
1759569420000,0.2237,2.2369,0,0,1,180,60.1,70,50.28,60.1,29.96,30.0565,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 02:17:00-07:00
1759568520000,1.1185,3.5791,0,0,1,180,60.4,70,50.57,60.4,29.96,30.0565,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 02:02:00-07:00
1759567620000,0.0,2.0132,0,0,1,180,61.0,70,51.14,61.0,29.96,30.0563,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 01:47:00-07:00
1759566720000,0.2237,2.0132,0,0,1,180,61.9,68,51.22,61.9,29.96,30.0562,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,4.32,,2025-10-04 01:32:00-07:00
1759565820000,1.1185,2.6843,0,0,1,180,63.0,63,50.2,63.0,29.96,30.056,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 01:17:00-07:00
1759564920000,0.4474,3.1317,0,0,1,180,64.2,61,50.46,64.2,29.96,30.0558,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 01:02:00-07:00
1759564020000,0.2237,3.1317,0,0,1,172,65.3,58,50.14,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 00:47:00-07:00
1759563120000,2.2369,6.0397,0,0,1,2,65.7,56,49.57,65.7,29.95,30.0454,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,4.33,,2025-10-04 00:32:00-07:00
1759562220000,4.4739,8.2767,0,0,1,5,65.5,57,49.86,65.5,29.95,30.0455,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 00:17:00-07:00
1759561320000,5.5923,10.2899,0,0,1,13,63.7,63,50.86,63.7,29.96,30.0558,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759536000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759536000000.json,2025-10-04,,,2025-10-04 00:02:00-07:00
