dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1758794520000,0.0,0.0,0.0,0,1,227,65.1,99,64.81,65.1,29.97,30.0656,0,0,0,0,,,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,4.31,2025-04-26T15:31:00.000Z,2025-09-25 03:02:00-07:00
1758793620000,0.0,0.0,0.0,0,1,227,65.1,99,64.81,65.1,29.97,30.0656,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 02:47:00-07:00
1758792720000,0.0,0.0,0.0,0,1,227,65.3,99,65.01,65.3,29.97,30.0656,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 02:32:00-07:00
1758791820000,0.0,0.0,0.0,0,1,227,65.1,99,64.81,65.1,29.97,30.0656,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 02:17:00-07:00
1758790920000,0.0,0.0,0.0,0,1,227,65.1,99,64.81,65.1,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,4.32,,2025-09-25 02:02:00-07:00
1758790020000,0.0,1.1185,0.0,0,1,227,65.3,99,65.01,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 01:47:00-07:00
1758789120000,0.0,1.1185,0.0,0,1,227,65.3,99,65.01,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 01:32:00-07:00
1758788220000,0.8948,2.2369,0.0,0,1,227,65.3,99,65.01,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 01:17:00-07:00
1758787320000,0.4474,2.2369,0.0,0,1,227,65.3,99,65.01,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,4.32,,2025-09-25 01:02:00-07:00
1758786420000,0.8948,2.2369,0.0,0,1,227,65.3,99,65.01,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 00:47:00-07:00
1758785520000,1.3422,2.2369,0.0,0,1,227,65.3,99,65.01,65.3,29.96,30.0556,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 00:32:00-07:00
1758784620000,0.8948,1.5659,0.0,0,1,227,65.5,99,65.21,65.5,29.96,30.0555,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,,,2025-09-25 00:17:00-07:00
1758783720000,0.2237,1.7895,0.0,0,1,227,65.5,99,65.21,65.5,29.96,30.0555,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758758400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758758400000.json,2025-09-25,4.33,,2025-09-25 00:02:00-07:00
