dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,lastRain,local_time
1753840020000,1.1185,2.908,0,0,1,221,64.8,85,60.18,64.8,29.99,30.0857,16,2880,89,6916500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,,,2025-07-29 18:47:00-07:00
1753839120000,1.3422,2.6843,0,0,1,221,65.3,84,60.34,65.3,29.99,30.0856,19,3420,89,6902100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,,,2025-07-29 18:32:00-07:00
1753838220000,1.7895,2.908,0,0,1,221,65.8,82,60.15,65.8,30.0,30.0956,23,4140,89,6885000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,,,2025-07-29 18:17:00-07:00
1753837320000,2.0132,2.908,0,0,1,221,66.2,81,60.19,66.2,30.0,30.0955,28,5040,89,6864300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,4.33,,2025-07-29 18:02:00-07:00
1753836420000,2.0132,3.1317,0,0,1,221,66.2,80,59.84,66.2,30.01,30.1055,35,6300,89,6839100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,,,2025-07-29 17:47:00-07:00
1753835520000,2.0132,3.5791,0,0,1,221,66.0,80,59.65,66.0,30.02,30.1156,32,5760,89,6807600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,,,2025-07-29 17:32:00-07:00
1753834620000,1.1185,3.8028,0,0,1,221,65.3,82,59.66,65.3,30.02,30.1157,35,6300,89,6778800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,,,2025-07-29 17:17:00-07:00
1753833720000,2.0132,4.0265,0,0,1,221,64.6,84,59.65,64.6,30.02,30.1159,39,7020,89,6747300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753833600000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753833600000.json,2025-07-29,4.34,,2025-07-29 17:02:00-07:00
1753832820000,2.908,4.4739,0,0,1,221,64.6,84,59.65,64.6,30.03,30.1259,45,8100,89,6712200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 16:47:00-07:00
1753831920000,3.5791,5.145,0,0,1,221,65.1,84,60.14,65.1,30.03,30.1258,87,15660,89,6671700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 16:32:00-07:00
1753831020000,2.908,4.9213,0,0,1,221,65.3,83,60.0,65.3,30.04,30.1358,48,8640,89,6593400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 16:17:00-07:00
1753830120000,2.4606,4.4739,0,0,1,221,65.1,83,59.8,65.1,30.04,30.1358,98,17640,89,6550200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.35,,2025-07-29 16:02:00-07:00
1753829220000,3.1317,5.145,0,0,1,218,65.3,83,60.0,65.3,30.05,30.1458,92,16560,89,6462000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 15:47:00-07:00
1753828320000,2.908,4.6976,0,0,1,211,65.3,84,60.34,65.3,30.06,30.1559,432,77760,89,6379200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 15:32:00-07:00
1753827420000,2.6843,5.145,0,0,1,211,65.3,84,60.34,65.3,30.06,30.1559,66,11880,89,5990400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 15:17:00-07:00
1753826520000,3.1317,5.3686,0,0,1,211,65.3,84,60.34,65.3,30.06,30.1559,94,16920,89,5931000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.37,,2025-07-29 15:02:00-07:00
1753825620000,2.908,5.816,0,0,1,211,65.8,83,60.49,65.8,30.07,30.1658,104,18720,89,5846400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 14:47:00-07:00
1753824720000,3.5791,5.816,0,0,1,211,66.2,81,60.19,66.2,30.07,30.1657,172,30960,89,5752800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 14:32:00-07:00
1753823820000,3.3554,5.145,0,0,1,230,66.7,80,60.33,66.7,30.07,30.1656,192,34560,89,5598000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 14:17:00-07:00
1753822920000,2.6843,5.145,0,0,1,217,67.1,79,60.36,67.1,30.07,30.1656,266,47880,89,5425200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.48,,2025-07-29 14:02:00-07:00
1753822020000,2.4606,4.4739,0,0,1,217,66.4,80,60.04,66.4,30.07,30.1657,150,27000,89,5185800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 13:47:00-07:00
1753821120000,2.908,4.6976,0,0,1,217,65.8,81,59.8,65.8,30.08,30.1758,199,35820,89,5050800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 13:32:00-07:00
1753820220000,2.6843,4.6976,0,0,1,217,65.8,81,59.8,65.8,30.08,30.1758,243,43740,89,4871700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 13:17:00-07:00
1753819320000,2.4606,4.2502,0,0,1,217,65.5,82,59.85,65.5,30.09,30.1859,274,49320,0,246600,,,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.48,2025-04-26T15:31:00.000Z,2025-07-29 13:02:00-07:00
1753818420000,2.4606,4.6976,0,0,1,217,65.3,82,59.66,65.3,30.09,30.186,209,37620,4181,4406400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 12:47:00-07:00
1753817520000,3.1317,4.4739,0,0,1,217,65.3,82,59.66,65.3,30.08,30.1759,280,50400,2558,4218300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 12:32:00-07:00
1753816620000,3.3554,5.3686,0,0,1,217,65.5,81,59.51,65.5,30.07,30.1659,500,90000,1979,3966300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 12:17:00-07:00
1753815720000,3.3554,4.9213,0,0,1,217,65.5,81,59.51,65.5,30.07,30.1659,805,144900,1727,3516300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.57,,2025-07-29 12:02:00-07:00
1753814820000,3.1317,4.9213,0,0,1,217,65.1,82,59.46,65.1,30.08,30.176,818,147240,1887,2791800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 11:47:00-07:00
1753813920000,3.1317,4.6976,0,0,1,217,64.9,83,59.61,64.9,30.08,30.176,579,104220,1524,2055600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 11:32:00-07:00
1753813020000,3.1317,4.9213,0,0,1,217,64.8,83,59.51,64.8,30.08,30.176,92,16560,1524,1534500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 11:17:00-07:00
1753812120000,3.1317,4.6976,0,0,1,217,65.1,83,59.8,65.1,30.08,30.176,160,28800,1261,1451700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.41,,2025-07-29 11:02:00-07:00
1753811220000,2.908,4.4739,0,0,1,217,65.1,83,59.8,65.1,30.09,30.186,203,36540,1090,1307700,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 10:47:00-07:00
1753810320000,2.6843,5.145,0,0,1,217,64.9,84,59.94,64.9,30.09,30.186,263,47340,939,1125000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 10:32:00-07:00
1753809420000,1.5659,4.6976,0,0,1,185,65.3,84,60.34,65.3,30.09,30.186,171,30780,804,888300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 10:17:00-07:00
1753808520000,1.1185,2.6843,0,0,1,114,64.8,84,59.85,64.8,30.09,30.1861,151,27180,539,734400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.29,,2025-07-29 10:02:00-07:00
1753807620000,1.3422,2.6843,0,0,1,114,64.0,86,59.72,64.0,30.09,30.1862,135,24300,539,598500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 09:47:00-07:00
1753806720000,1.3422,2.6843,0,0,1,114,63.1,88,59.48,63.1,30.09,30.1864,128,23040,489,477000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 09:32:00-07:00
1753805820000,1.1185,2.6843,0,0,1,114,62.8,89,59.51,62.8,30.1,30.1965,80,14400,489,361800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 09:17:00-07:00
1753804920000,0.8948,2.6843,0,0,1,114,62.4,90,59.43,62.4,30.1,30.1965,57,10260,440,289800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.28,,2025-07-29 09:02:00-07:00
1753804020000,0.2237,2.0132,0,0,1,114,62.1,91,59.44,62.1,30.09,30.1866,50,9000,440,238500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 08:47:00-07:00
1753803120000,0.4474,3.1317,0,0,1,114,61.7,93,59.65,61.7,30.09,30.1866,49,8820,349,193500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 08:32:00-07:00
1753802220000,0.6711,2.6843,0,0,1,114,61.0,95,59.56,61.0,30.09,30.1868,50,9000,280,149400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 08:17:00-07:00
1753801320000,0.4474,2.908,0,0,1,176,60.3,96,59.15,60.3,30.09,30.1869,41,7380,280,104400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.27,,2025-07-29 08:02:00-07:00
1753800420000,0.0,1.5659,0,0,1,217,59.2,96,58.06,59.2,30.08,30.1771,28,5040,275,67500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 07:47:00-07:00
1753799520000,0.0,0.0,0,0,1,217,57.0,95,55.58,57.0,30.08,30.1775,22,3960,275,42300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 07:32:00-07:00
1753798620000,0.0,0.0,0,0,1,217,55.6,93,53.61,55.6,30.07,30.1677,11,1980,275,22500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 07:17:00-07:00
1753797720000,0.0,0.0,0,0,1,217,55.2,93,53.21,55.2,30.06,30.1578,8,1440,275,12600,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.27,,2025-07-29 07:02:00-07:00
1753796820000,0.0,0.0,0,0,1,217,54.9,93,52.91,54.9,30.06,30.1578,5,900,275,5400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 06:47:00-07:00
1753795920000,0.0,0.0,0,0,1,217,54.9,93,52.91,54.9,30.06,30.1578,1,180,274,900,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 06:32:00-07:00
1753795020000,0.0,0.0,0,0,1,217,54.9,92,52.62,54.9,30.05,30.1478,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 06:17:00-07:00
1753794120000,0.0,0.0,0,0,1,217,55.2,92,52.92,55.2,30.04,30.1377,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.28,,2025-07-29 06:02:00-07:00
1753793220000,0.0,0.0,0,0,1,217,55.6,92,53.31,55.6,30.04,30.1376,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 05:47:00-07:00
1753792320000,0.0,0.0,0,0,1,217,55.8,93,53.81,55.8,30.03,30.1275,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 05:32:00-07:00
1753791420000,0.0,0.0,0,0,1,217,55.9,93,53.9,55.9,30.03,30.1275,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 05:17:00-07:00
1753790520000,0.0,0.0,0,0,1,217,56.1,92,53.81,56.1,30.03,30.1275,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.28,,2025-07-29 05:02:00-07:00
1753789620000,0.0,0.0,0,0,1,217,56.1,92,53.81,56.1,30.03,30.1275,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 04:47:00-07:00
1753788720000,0.0,0.0,0,0,1,217,56.3,92,54.0,56.3,30.03,30.1274,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 04:32:00-07:00
1753787820000,0.0,0.0,0,0,1,217,56.5,92,54.2,56.5,30.03,30.1274,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 04:17:00-07:00
1753786920000,0.0,0.0,0,0,1,217,56.8,92,54.5,56.8,30.03,30.1274,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,4.29,,2025-07-29 04:02:00-07:00
1753786020000,0.0,0.0,0,0,1,217,57.0,92,54.7,57.0,30.03,30.1273,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 03:47:00-07:00
1753785120000,0.0,0.0,0,0,1,217,57.2,92,54.9,57.2,30.03,30.1273,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 03:32:00-07:00
1753784220000,0.0,0.0,0,0,1,217,57.4,91,54.79,57.4,30.02,30.1172,0,0,274,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1753747200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1753747200000.json,2025-07-29,,,2025-07-29 03:17:00-07:00
